LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13
13594,0.1421209573433535,-0.1220586713593216,0.5737461643952316,0.5737461643952316,2.0190991676251313,0.10027996714751075,,0.7234232988088274,,0.42049533030695857,5.364636808648672,0.9652799319328009,,corrutir vel,,-2.513411164693683,5.364636808648672,304.7692525174784,-0.3821191590734573,92.45711215444203,304.7692525174784,vel,-0.6721619982288048,,1.028256092962905,-0.06145058811830688,-0.8735600847372602,-0.36718247243715874,-1.8539298309542809,,-1.8539298309542809,-0.3076209980061402,,0.8917345178239404,,0.22360217100043955,-1.1907782722452245,1.878849893340492,-0.386145210410241,3.9156794605947467,0.3854681055534822,0.37982176175627685,,0.5873613744199437,,
13595,0.7988535565565013,-0.4635992993638447,0.31991363514030147,0.31991363514030147,,0.3209255017433469,,0.2918099079168437,-1.261335459125053,0.7738344009272853,5.735085877410645,0.11868050052868495,0.37557571328027006,satik cyst,0.0009712844539795156,1.6579820202087276,5.735085877410645,241.46426597748427,1.321305248578767,16.422068745957073,241.46426597748427,tir,-1.0078320523486117,kristal,0.20965941527462578,,0.36037397531728566,1.2806470970664523,-0.6451974917139789,-1.7491697409295013,-0.6451974917139789,-0.5932799607392092,16.422068745957073,0.6565391118773696,,0.6528620647804121,-1.4007164612340683,0.8467686357101843,0.18384954475369486,-5.979747358024098,0.165541816070596,-1.1695121972813785,1.8005111815108537,,1.2806470970664523,
13596,0.33092230783359433,0.4076981816545535,0.39814928393433024,0.39814928393433024,1.0281859400820883,0.24545827840044931,-0.14317423606004392,0.6023791836451775,-0.47524164445579103,,2.20326657397535,0.5797934606979056,-0.45151888922914063,corroyi,0.4914549299608989,0.0972786068123681,2.20326657397535,,0.9255893970236804,90.5142149645767,1157.4275035755584,,0.07903241115826644,,1.4253324342283051,0.32715418494883575,-0.7681491642921802,-0.8751141708870644,-0.8456525181249086,0.1569105230599615,-0.8456525181249086,1.3620911644077955,90.5142149645767,0.41840047901226285,0.38274642543868853,0.15565201085764058,0.30214981540359004,1.7265208241816217,0.6364508580259419,-1.7107362840748677,0.044224831018076616,0.413534003163406,0.7524582555113941,1.1806345416466029,-0.8751141708870644,9.195557287712377
13597,0.01526483964602976,,0.03981143944575383,0.03981143944575383,1.8907298485940296,,-0.9032036088954514,0.25266300217128235,,-0.12517029321663542,,0.995604201803506,-0.6926697851850185,black corru,0.22818728896095541,-0.24184442406445872,3.7398809946997185,801.1959628659677,0.5881379513426596,37.73631767966508,801.1959628659677,,1.3451171736117884,silikon,0.7070588584012034,-0.6018971609326136,-0.0072556984656611655,-0.3051371353117024,0.1798762971915992,-1.3106457843043726,0.1798762971915992,0.16222321689883193,37.73631767966508,0.43677716932331967,,,,1.591491177070981,0.11859442305687404,,-0.3137605978859752,-0.31170759246721447,-0.1754584350417629,-0.09787998071746597,,2.26362795333801
13598,0.6137653477274886,-2.238171156866547,0.9866300121276661,0.9866300121276661,-1.09077240734938,0.5603400788422547,-1.679886082380215,0.7462369541686222,-0.446036242424409,-0.032654287045514034,8.669808683122366,0.9249918873714298,0.47129679518911993,corroyi,1.041641982874409,-0.11333561956596983,8.669808683122366,141.93551106243558,0.33636779211463774,54.80559161585315,141.93551106243558,kiv,1.6865184374681528,karbon,,1.2940486869312497,0.5920595957048734,0.7435109801349331,-0.5102756567494189,,-0.5102756567494189,,54.80559161585315,0.40383738729978524,0.09780336213859742,,,,-0.5241588109179157,,-0.3427841293436449,1.7547979312514845,0.24521356018298138,-0.013973166843411182,0.7435109801349331,2.153078210360875
13599,0.5490953862771922,0.3464801927353312,0.8152813018841424,,-1.041986328413231,0.6348428500021299,-0.817664609604845,0.8562564653533339,0.23491352291659048,,8.817992604292865,0.8275220497464157,0.2713212537626659,corro,-0.8164919146358174,1.4334132753398856,8.817992604292865,956.6806710198343,-1.6420991774669222,77.50485540915341,,qou,-0.10632317052638367,,,0.9204821161612837,1.5571888264891018,0.7052481085756315,,-0.4549740981392826,1.2350167585331255,0.1209016180278887,77.50485540915341,0.25085488841761283,,0.4576962113535502,1.3064832773532717,1.0975882563634183,,-6.892172184554592,-0.3125157559827413,-0.1751483274712924,-0.18058911334176664,-0.7335285480111657,0.7052481085756315,-6.871731259767161
13600,0.8216467925031465,0.1384384226504578,0.5129091710441792,0.5129091710441792,0.03989397759892035,0.05013843538914031,0.0362299500914825,0.12047518642999144,2.6445076014993516,-0.7860493626217434,6.2450848195463955,0.7172177096619341,-0.5551816180060283,sfer,0.15015316068994605,-1.2611997130205554,6.2450848195463955,357.8007394382737,2.1560864021614448,77.88753491818147,357.8007394382737,kiv,-0.1909517669924948,,0.19017748155954714,,-1.5644655878715727,-2.2683735129212774,2.5763997124708107,-0.059351671591717274,2.5763997124708107,0.5464157227777695,77.88753491818147,0.24870427964372765,0.3638967800665093,0.691067577178118,0.5993584687376046,-0.24207505492183376,-0.011591305340303433,4.704874709827908,0.9553690555705352,0.49291387674426773,-1.2118829505768998,-1.501169038988674,-2.2683735129212774,3.3200556879692167
13601,0.45294022574855597,,0.557416353780017,0.557416353780017,,0.7965990140102431,-0.23918764409212837,0.7884395829780002,-0.5137436145181408,-1.0228748972702995,3.253689307824075,0.15722874792735608,0.44440027705964924,satik cyst,-0.5923004881060827,0.17313125743826463,3.253689307824075,256.99057666419543,1.0125016777654523,1.3991755933294603,256.99057666419543,kiv,1.7849981144938551,tonga,0.04922101954797962,,1.4295367414556421,,-0.30066012925654484,-1.304342034830118,-0.30066012925654484,-0.7758645039222654,1.3991755933294603,0.7485268929648158,0.44543641034494685,0.8063554769639376,-1.4374701929348699,,1.0207666158070996,-2.0378063602877594,,0.7769861046081276,1.1331836499990082,-0.3917611685643978,1.395970433740923,10.286185673622265
13602,0.11585203830136759,-1.4495180163723127,0.07417263028492238,0.07417263028492238,,0.509228813848111,1.6918026570495834,0.926471204559658,,-0.16395451159400157,10.921717144484095,0.5156418674007825,,,-1.4718738428399167,-0.013286404733697188,10.921717144484095,344.95937039588625,2.1578350720798922,,344.95937039588625,,-0.4519837469385462,karbon,1.4193402468377176,0.347488584140919,0.9138689034473524,0.9375998459836468,-1.3333283157326077,-0.6441166604860968,-1.3333283157326077,-1.5709130539812346,,0.5210796961040165,0.9905151154502125,0.6094668031064728,0.878372969688513,-0.6597278343446439,-1.4554805286887893,3.9248310384312823,0.812014057613336,0.19050898228762644,-1.054532235797325,0.602736573238479,0.9375998459836468,1.8938259364420749
13603,0.5519068387744855,0.5597904479310398,0.8359801205122058,0.8359801205122058,-0.07964139124571515,0.8521815003185401,,0.5203077009037933,-0.6959797651237825,,7.95974206093698,0.6715731955927996,,sfer,1.0807807255546218,-0.8106463718267232,7.95974206093698,1698.2732836654473,0.17770100093325383,,1698.2732836654473,qou,0.8339221545489041,,0.4523717962497339,,0.3801978510059632,0.9417002195673593,-1.1709130597512722,-1.3353443587101013,-1.1709130597512722,,,0.7723183917356393,0.5201635011119934,0.11355759219962902,-0.07016571145864703,-1.0664868525784479,,0.05088691521604449,0.034830363927304264,0.6105857452838231,1.4122205554154292,0.11493237861423512,0.9417002195673593,8.91822622847367
13604,0.04329418917201022,-1.3545248041448754,,0.7718665029397858,-0.787591280925419,0.8541200135729905,0.19198722562282747,0.3751606436171485,-0.5393500751410727,-0.7776105285140943,1.0748426511317357,0.016009749252885785,,corruskivi,-0.9051002030475103,-0.6021018167656927,,,,35.245092275902145,1293.2865213974196,,0.332805180165039,tonga,2.4228524199210524,-1.1960167818283032,-0.5609742142482179,-0.22361161562904708,-1.1299369477737558,-0.18077346911093475,-1.1299369477737558,0.7401516811989273,35.245092275902145,0.11817004909718787,0.8035013685470686,,,0.7404559248906749,-1.2216661524340844,-7.3739742367248065,-0.4407724792135409,-0.3543346176984319,,0.7697168816273272,-0.22361161562904708,-5.658317836058823
13605,,0.9998025261298468,0.34586360194082344,0.34586360194082344,0.4360819907887765,0.16616191967735094,-0.26895856826016046,0.16047682386535644,,0.06004953351838396,8.659811949411502,0.7724148665709657,0.4252819432127506,corrutir,-0.9342096981888426,0.0828568342195305,8.659811949411502,1603.5637662633578,-2.0017821778434524,7.175118404645364,1603.5637662633578,kiv,0.27168719835512234,tonga,-0.6222243116646141,-0.8079425048064338,-1.1206907036760185,0.3242809381666234,-0.5122362527352509,0.5747049873278479,-0.5122362527352509,-0.7122478811872188,7.175118404645364,0.9675694541218862,,0.37056435618332106,,0.11533381991943187,-3.202058237736091,4.514833290505571,-0.26549536175370514,0.23662556039474994,0.44773931576893244,0.28888808722254,0.3242809381666234,1.4991198005807198
13606,0.42605000001151005,-0.9490426731281812,0.04995525248399679,0.04995525248399679,0.7682527168683679,0.13875263960974182,1.1887582916021608,0.21461065966039772,,0.4387398561154551,7.51181695403671,0.20359756744656776,-0.09142238822997217,corroyi,,0.2406698888348266,7.51181695403671,941.2316756765961,0.15185725044199375,7.067444227024355,941.2316756765961,,-0.6832260763927823,kristal,-1.2068878502220195,0.6658126920288617,0.17613552048418726,,0.9102538304635548,,0.9102538304635548,-0.05172338359618077,7.067444227024355,0.8720116334016449,0.24180369128404344,0.7431497601345628,-0.4668279303710775,1.8865907915550204,-0.39399674453948913,-2.293534835566686,,2.1920310018984015,0.8490814794814406,,-0.2791562354950542,
13607,0.10371481473375666,1.351191864267206,0.4029580345932353,0.4029580345932353,0.22517416211154323,0.2617171701107619,0.9736516931972411,,,,6.091382234423008,0.38308732968399006,0.4504298594139616,satik cyst,-0.13916428023631594,0.1279083026171306,,525.1860832026621,0.09526118587651922,33.85402522650014,525.1860832026621,qouskin,0.7167548098944523,kristal,0.8890618371365656,0.13947333603742476,-1.1150238684189546,-0.5920230017346966,,-0.9035392384556916,-0.1310033467172076,0.3756828069262435,33.85402522650014,0.4217598593731222,0.10405566504609065,0.16067163904976234,,0.48475368520294776,-0.3558010210597122,-2.270459697761394,-0.4103035419949124,,-0.11026203111936675,,-0.5920230017346966,7.740448803064117
13608,0.18186392149547548,0.22439313976713204,0.12680798205636756,,-0.8599606959354851,0.032976626715504054,0.10912545276536152,,0.44683464711247517,,8.434781235049654,0.7427659041253497,-0.01904759532280048,satik cyst,0.046237616058731314,,,1110.0008764092102,-0.2594687628011657,38.33006597593596,1110.0008764092102,tir,0.042994038676268206,,,0.13145336818886558,-1.0498336273305622,-0.18686867603357393,0.5689048121918259,-1.7872645216872944,0.5689048121918259,-0.4805859025391205,38.33006597593596,0.7132259622952913,0.16939962249757212,0.7932960992826429,-1.369499445994372,-0.9527663795877496,-1.186734822377566,-5.956768669207987,0.2672920018728625,0.5751281040743877,,-0.38866296578877013,-0.18686867603357393,-7.653109376561917
13609,0.8247818146356327,0.39880139175157764,0.5760435323770257,0.5760435323770257,0.7814141635856336,0.3030188870870978,,0.3862313577156963,0.5212894840936709,,1.8823707971244743,0.9092303334345397,,corroyi,-0.14758184173161756,-0.4248499522717967,1.8823707971244743,1039.225195440102,1.3592155845035983,22.03823276778235,1039.225195440102,tir,1.4458006218261108,ERROR,1.0695669784617439,-0.7307863750432586,-0.9134379187140244,-0.06162699229888524,,-0.5656082962264669,0.5140218728495276,-1.5165770250636024,22.03823276778235,,0.11476456609944419,0.6168662729774786,1.0274548414245572,-0.08372315711356702,1.359431960167649,1.8708499546767356,,1.5956443606236979,0.9971065653894831,-0.576124255597209,,0.6075428776569727
13610,0.44070427427808423,0.9031813314421876,0.7573657206255412,0.7573657206255412,,0.6645868057777861,0.009474742926512254,0.6242878605077123,-0.753800592520823,-0.20717719462118822,,0.46340762480566844,0.6367347183539506,corro,,0.8978165647893487,3.5582870454703954,1079.323393552423,-0.6147243460095394,,1079.323393552423,tir,-0.22874783464183607,kristal,-1.0991738198225245,1.3435687083388792,0.43833181583165304,0.6461997235735334,-0.462113155282243,0.41834108610444687,-0.462113155282243,0.5128006298197921,20.27989806150782,,0.4190994238959609,0.9556335606911648,-0.8772965283742941,0.3157659661493383,,5.031934584518331,-0.23237081950206512,0.670728409739768,-1.2610352150689912,0.4443478656968785,0.6461997235735334,1.7156677334088175
13611,,0.498649511056918,0.9423714886496484,,-0.8149705549851474,0.006610256845992923,-1.7291527483829263,,-0.03018376470405684,0.06171105981192086,7.200726249168966,0.3915071862216911,0.43354430041845093,,-1.7764335570747563,0.06125234656804179,7.200726249168966,1046.6530170849908,-0.30981615127497975,27.351879587499862,1046.6530170849908,tir,,karbon,,,0.8824195412360014,-0.660197622169193,-0.17535045495805796,-0.32802271321087356,-0.17535045495805796,1.596206665103029,27.351879587499862,,0.7332690428578093,0.18342695450453506,0.9799369288698057,0.5181149639866166,1.1160446920174816,4.710621058019121,-0.422284373163608,-0.12938398358264086,,0.5077971793010521,-0.660197622169193,-1.3661869786628529
13612,,-1.2492069075079897,0.9056120669268967,0.9056120669268967,,0.19186932498033427,0.281925771875255,0.4883475791587596,,0.6920687279050521,,0.6374890532001378,,corro,0.46423115099905016,0.5741636695169313,1.4829574955840144,665.968613497302,0.808274283590566,52.128460243270034,665.968613497302,,-2.8859243064674707,karbon,-0.3509809886549567,0.7499142004781165,-0.1356864043122491,-0.3082312141644317,0.8649806168393785,-0.6589468234528836,0.8649806168393785,-0.3972504852600923,52.128460243270034,,0.31662011321709504,0.2972204243834262,0.4549369276150567,0.11835326737721466,1.7320634942322677,,,-0.6759168481448546,0.2125925245211112,-0.29393413461604906,-0.3082312141644317,11.25125720525995
13613,,0.11619886499475543,,0.27758597966558973,0.5738672409858327,0.43632771958187777,0.4108813422845754,0.6980829011303259,1.394997885574095,-0.580119514192469,8.430389102997188,0.7362690334590952,0.9352420438923479,,0.6121344969142027,-3.578829802255239,8.430389102997188,1130.3000551487014,0.12468064693281758,51.48896936400176,,,0.03222657162302774,kristal,0.11525825520081001,-2.1182401667963506,-0.49413696133907326,,,-0.3593205495142999,0.4344348155926062,-0.6000949467534361,51.48896936400176,,0.9533283239678836,0.409550336974856,,,0.7599784198395648,-1.3472964930962443,1.0016746208790048,0.35779651164448384,-0.6531861534170238,,1.0256585916332046,10.048985824285603
13614,0.0685273210591143,,0.29712438055572077,0.29712438055572077,1.0755000211306371,0.6246420809307168,-0.9549640356430029,0.41117132574358084,,-0.6809367437268623,7.1389998481630945,0.5801198096327992,0.8119975446106462,corrutir,-1.317627328508806,2.524484258527253,7.1389998481630945,705.0233794482076,1.0965856714352638,94.71605868976154,705.0233794482076,,-0.8346046244789737,kristal,0.12155008278515436,0.19860039119437023,-0.17507717258016006,-2.1794320112941055,-1.9142337608296356,,,-1.421440616315245,94.71605868976154,,0.41863792970385316,0.46589630853738084,-1.301441166721584,0.33895870424675645,0.2707565235498433,4.443327154124235,0.8485741445141528,0.05068701957074321,,3.794633752409815,-2.1794320112941055,1.4483200320915393
13615,0.28374049185424155,-0.33851840178452236,0.009948601135785107,0.009948601135785107,0.3604293101236427,0.846382476447867,0.5448760430664286,0.5603509670835574,1.3848942974519014,,9.438844386745702,0.9432177484187454,-0.4383741575944107,corro,-1.8498521521496272,-2.6635132103356427,9.438844386745702,910.5715877297172,-0.9462509076279082,19.94747803556639,910.5715877297172,jut,1.3376136579030016,kristal,0.15702764115305903,0.35005990010353955,-1.0303417630293146,0.8713780783240912,0.8449763108949939,0.9758921051808968,,-1.3312609880008464,19.94747803556639,0.6973320646882684,0.8363515969943313,0.8433860444960245,-0.5996307328532388,-0.1830555448016349,,-7.439183659373445,,0.49536867824014835,0.5822827253158814,-2.314824341284658,0.8713780783240912,-8.30648468444413
13616,0.4231006778017755,-1.246385896064174,0.28655449071114736,,-1.0760718679449686,0.5822261656253431,0.16763570596558694,0.20851079829371322,-0.16357174283905834,0.171134565541352,9.012133228921678,0.42762321492570343,0.8727854790288889,sfer,-0.1425620501707124,-0.9415796539575605,9.012133228921678,,-0.14826120771823,68.32251426434202,,jut,0.8876102044929534,tonga,-1.2734155818502542,1.2778302838157534,-1.2777187056700268,-0.5003464301762686,-0.8336495934659949,,-0.8336495934659949,0.39410867056324966,68.32251426434202,0.47998606929706855,0.899743309884436,0.982366447084914,-0.8878729131762942,0.8326213238612326,0.29773645476611693,-2.4449027444651685,0.5572167808828223,3.3495344396882216,-0.6736750876166813,0.5190745128830296,-0.5003464301762686,
13617,0.6545683768283447,0.7177279318856657,0.9921635030827617,0.9921635030827617,-0.7331561971099966,0.38397273480707783,-1.8579014513982872,0.9114740631049735,-0.23246445497027268,-0.8468395888146535,4.419369566089367,0.697936912827561,-0.5158938117022513,corrutir,,1.349552738045891,4.419369566089367,,-0.3098722190867803,10.011220204834082,836.226679862233,,0.07411288682500645,,,0.43246981270123347,2.100651456494703,-0.8825181979395553,0.1327206118177513,0.4222362402383661,0.1327206118177513,,10.011220204834082,0.9371459535119298,0.49541736162160566,0.6731975048413742,,-0.2947193152558365,0.7719201548366751,-7.90738887969169,,0.14296386252053464,0.44130715169924584,0.9407008401963984,-0.8825181979395553,-8.02459160931904
13618,0.1499762220994001,-0.4659292530781687,0.7230607830088984,0.7230607830088984,-1.3429357334303398,,-0.9606624886127499,,,-0.42419053882191476,,0.32744605600476506,0.4283490660915366,corroyi,1.3353856736996195,,3.3531208394332435,1299.1897349027897,-0.1679178043724882,8.804529613412681,1299.1897349027897,,0.25565785963090404,karbon,-2.2263715688972474,-0.5292878250521832,-1.524498592719242,-2.182460649248438,0.622181865218201,-1.553628603902271,0.622181865218201,0.6905812099068593,8.804529613412681,0.07609317182930286,0.09815902218768457,0.7387923482668192,-1.1175433178938934,0.640023360968232,-0.7110323854606021,-6.981693025720509,-0.4136476275630935,0.14141456945530523,-0.6992931490329776,0.91691371533463,-2.182460649248438,-7.099080319710477
13619,0.4043605100088521,1.649609530934864,0.10431037378526553,0.10431037378526553,-0.39773712933193506,,-0.2501907521238122,0.7932757637227092,,-0.9500161916572855,8.802346294801989,0.4130188829820314,-0.10315823225616375,corro,,-0.5700706226955858,,1282.8259561906252,-0.4260316762825911,4.668152898027278,1282.8259561906252,kiv,-0.5073990684263289,ERROR,,-1.5834442232367296,-0.5521782706268293,,0.7484024413246387,-0.5264710682845327,0.7484024413246387,-0.6948002652416314,4.668152898027278,0.3954728555247419,0.7857873899915132,0.08374495535410664,0.4026520501675329,-0.1630125118457216,0.17198658734467495,5.16192437247281,1.2016340527526663,0.8662842992160776,-1.3172902709059584,-1.6094513095887366,1.4594086923618312,
13620,0.5029095419022733,0.2758236474399956,0.29240449356051346,0.29240449356051346,-0.982416240480937,0.16434118553064447,1.3681890237485779,0.67416386896759,,-0.4067450014357486,9.666569240289064,0.3214050001761587,0.19240562609526102,corro,-0.7641938357004187,-2.040370576511986,9.666569240289064,,-0.8914780606168474,,,qou,0.9108339626548762,kristal,-0.4304147086872844,1.038431624427067,,0.22363452859752153,-0.07664494055815058,,-0.07664494055815058,-0.46140690552391267,15.226013011187668,0.7571618488220965,0.3305282346870094,,0.9229337721638942,0.6601142508689587,-0.27411147538072145,-7.072009741971309,-0.6488354158505618,-1.8957091905446861,-1.7210471256296629,-0.9555381844930592,0.22363452859752153,-6.917589047089706
13621,,,0.6078903782546397,0.6078903782546397,,,0.7295249607426638,0.8891197620634044,-0.6259161836071311,0.6465746897993855,10.649745623317399,0.4914901223634549,-0.027444073665323865,,,1.0586021144177222,10.649745623317399,1498.7013694912648,1.5731767655193483,46.3510332233441,1498.7013694912648,vel,-0.28180207548045305,kristal,0.05706004483425331,0.6962498373903313,1.225379110344094,,-0.640943632113269,,-0.640943632113269,-0.35114326139640367,46.3510332233441,0.4330979744725958,0.1724376441411235,0.1988245777266605,-0.16658901870063736,2.04745973035484,0.9560223625644151,-1.2381675236216096,0.479801303782627,,0.07098413151477721,1.5770450300994703,-1.144345227889012,8.687212697334536
13622,0.4336560733243814,0.11019863925025583,,0.9240242612768649,0.5711243991088981,0.20393906625606073,1.1580546751370635,0.5613069094199612,0.4753350481620902,0.014716804263946073,8.860918351512606,0.33781393481216726,-0.5619913684232407,sfer,-1.7506694556683065,-0.035132208143895116,8.860918351512606,,0.8725020195813685,56.96330610708844,223.51130399491328,jut,-0.33321991182100374,kristal,2.098088368281308,1.7202594782148395,0.39789731973064607,-0.2082741397381514,0.609335367516409,,0.609335367516409,0.5062366458765201,56.96330610708844,0.4873721904877161,0.8736989853828279,0.15686571770237134,-0.1710408857721278,1.7382369314665764,0.3509211826256779,-3.045161068166798,-0.19399940340055005,0.048700811038257255,0.6123653660037637,-0.40630277051159214,-0.2082741397381514,9.822343926479467
13623,0.4515667139441647,,,0.3320080113171888,1.1994036428753179,0.01898051509790366,0.8561531887423083,0.19961195954288258,1.1332207240975256,-0.7114850078340614,3.4373666202780986,0.869129434295579,0.1097119795378085,corro,1.2579512580818333,-0.9012585396929247,3.4373666202780986,,-3.202058237736091,51.876194580150795,1029.4470489785572,kivskin,,silikon,-0.06112572560037928,1.474664593084908,0.4360819907887765,-0.6849622965188547,0.9924655806088116,0.44773931576893244,0.9924655806088116,-0.15366655586519623,,0.6974082740498616,0.03424907035586455,0.2298078406447407,,0.6557253449940391,1.0497824723762552,-3.5768180524353443,-0.595644365114657,-0.6222243116646141,-0.7805327581828939,-0.8588369831442454,-0.6849622965188547,8.871906643177027
13624,,1.4187114856041867,0.5848013499756928,0.5848013499756928,-1.0950173315163052,0.21326433180267967,-0.3623943520620929,0.16257713794708517,,0.407556237675611,7.761739992180978,0.20086545960585211,,sfer,,0.023097553706300178,7.761739992180978,1705.8825005848635,1.5023210084136804,,1705.8825005848635,qou,-0.420957706018815,tonga,-0.06707683599433437,1.5898022948428439,-1.198105922181173,,,-1.029167813912699,-0.9689302107680767,-0.0950921428219964,52.78333521327845,0.7838419753097509,0.3574679761376145,,0.1925561599370778,0.3001396500642115,0.3394622136244786,5.24000600857932,,0.6633350407432722,-0.04948347258092121,,-0.9075576615674974,3.785257492582133
13625,0.1207123589748158,-0.7539497767977575,0.08538805802849736,0.08538805802849736,-0.3569046402707741,0.15186486048419845,1.6840469786573689,0.6168012902664934,-0.9415685279970457,0.28130333403348023,8.780197894742136,0.41614611311853367,-0.6356945637943807,black corru,-0.5461496549492377,0.10617892553168118,8.780197894742136,1288.291726539795,-0.6261066164457647,,1288.291726539795,jut,0.9128702857751745,karbon,-0.018554681971493698,0.3345356768382169,-1.4490111310682838,-1.1849893028457406,-1.5835247892356412,0.3726267529329067,-1.5835247892356412,-0.6700056428949753,45.69360990297978,0.1857206117118233,0.8642546310199035,0.8809070146718838,1.83882967407345,1.8839714117153203,-1.2917397186067274,-7.156629893690173,-0.13729809806793347,0.3719246215915372,2.5627037112350393,1.945151262066155,-1.1849893028457406,
13626,0.8301389022766535,1.0967242076292842,,0.28266736054115904,,0.0883127212185778,-0.6246733800005118,0.21262318961931304,-0.3625753271204134,,5.60868735269652,0.34944764078362833,-0.12720909464109226,,0.6881080244042689,-0.9919933548347257,5.60868735269652,1669.6423718378526,-0.26783943256831116,32.45066491689473,,kiv,-0.5539346838422423,kristal,-0.25152178957267923,0.7293697951297508,-1.3364024233582634,-0.21013506130318704,,-2.553631015648598,-1.0715025159026883,-0.16066484837472153,,0.37433615369673956,0.27208415757797766,,0.8876229633803967,0.05482342959059356,-0.07113905243469394,-2.123227530483874,0.8641108759883684,-0.8771339384474245,-0.19608312238819706,0.5424485018033248,-0.21013506130318704,7.837641184298269
13627,0.7539135112007355,1.106425422158265,0.7056026162286997,0.7056026162286997,-0.38052949752149584,0.15275584796102093,1.4198897387056877,0.394866266225365,-0.08739822457954986,0.37172083868175454,4.947609857352138,,-0.3857790851248001,,0.7949768026775617,-0.2545245008173165,4.947609857352138,1107.6741853045637,0.49741103419971283,17.532766253662913,1107.6741853045637,kiv,-2.20648640958328,silikon,1.0242592086001219,0.8066920682716953,1.0504357849827877,-0.27691467109710244,-0.3220276896754046,-0.6415897074218928,-0.3220276896754046,1.3338734940245986,17.532766253662913,0.3877551086839276,0.3844795213275576,0.6002886873194444,0.2336275780415603,1.8220793124670784,-0.35464294931051576,-6.496590402592514,0.1563484051780604,,0.7989785922447749,0.29164282632519806,-0.27691467109710244,-7.269886368919053
13628,0.7057814173292988,-1.5350807289272186,0.7545456881329851,,-0.5531107671351893,0.9774264332724847,-0.21281627920616702,0.7060751270609447,0.027799000789400972,-0.06876888315313077,,0.7374762274635281,0.9884054906177332,corrutir,0.7566507062400141,-0.16924306716085824,8.609654082263795,1205.1021076027657,2.2214309525457083,62.92458042643282,1205.1021076027657,jut,1.7616608679429984,karbon,0.0018612254991692946,1.4999498024842486,0.23292937477802825,0.5172054217867681,,2.831380196955542,0.08194832275347852,-0.012899979932841865,62.92458042643282,0.5474760122179074,0.6630332337108491,,0.9839927802334638,0.7241452333302062,1.1575533689665967,-6.582933982039266,0.7511502617554081,-1.156636097814826,0.541417187919335,-0.40629447434924376,0.5172054217867681,-6.9877408812268245
13629,,1.3795362761965848,0.5703123439177584,0.5703123439177584,-0.3261060608602371,0.016895155467759104,,0.0982652370559618,-1.1651340782482351,0.32555351775467445,7.595929975455968,0.4917323023070709,0.19373635090308233,black corru,-1.8565148885868556,1.6607494593059773,7.595929975455968,713.908347198291,1.0208475429889794,87.50143473631739,,kiv,0.5768518438876887,karbon,,0.4233162597921876,0.7396680456420724,1.0119457951576956,,0.5407795892175031,-0.572898387425995,,87.50143473631739,,0.34679109237916517,0.3717067388887789,0.15055874074193623,-0.19661562437788038,,-5.625557799692456,0.2297211664229391,-0.2597683059469939,-1.382055749961125,0.6856600715433024,1.0119457951576956,
13630,0.25681814763992705,0.2695895242558585,,0.8655750626971209,0.9677788616649623,0.5057956242538156,0.015584572569658653,0.5374133318750218,2.271690664794565,0.4574926861468261,2.6979500493567934,0.4735027142174564,-0.8300062462576575,satik cyst,,-1.3610659099197424,2.6979500493567934,203.25160996555354,-0.1079486245968288,34.07393557110129,,vel,2.698463905125422,silikon,0.6236932101761915,-0.6847868143406272,1.238450899185154,-1.6253927291513872,,,2.152612025276111,0.3024395369679446,34.07393557110129,0.5547491067697768,0.6518898304852432,0.12272717087282159,-0.4471821870354685,-0.8774872617727333,-0.6056683817585125,4.286438063138867,0.5612991572104608,0.4763283123433661,-0.28748416990487213,-1.5283496885772292,-1.6253927291513872,0.8580849066103102
13631,0.8927933564206599,-0.8781350730726438,0.3419344935747266,0.3419344935747266,0.9862008683226084,0.04043883121266134,,,,-0.4671704412374899,10.242184348426601,0.6021543061264543,-0.37091862124323105,satik cyst,1.820580268264966,-0.7739759249945223,10.242184348426601,,-0.33920476520988363,94.47500802102118,924.8611560491285,jut,0.9265201843464447,kristal,-1.1183425547918942,0.952649343692441,0.44564350449009926,,1.303680876709941,0.2919658624579071,1.303680876709941,0.5341359422659844,94.47500802102118,0.40793537105429634,0.49724548018956327,0.8451072990054121,1.2034600569003968,1.3408905785639118,1.7883744222327596,-6.7657150333293385,-0.3489973418522978,0.6212560942035293,-0.24052568731630905,,-1.3790192558732435,-6.761813899130611
