LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13,CORRUCYSTIC_DENSITY
6769,0.5308554590691015,0.5083324738138468,0.778328466755506,,-0.9341984979524112,0.5951381810315105,1.0832293456344755,0.8959046190055638,0.1487309550674055,-0.12382725124167752,6.610542582324214,0.2180818765583613,-0.967632651677219,corro,-1.3238695895081316,1.4062857922429024,6.610542582324214,1179.3825834832705,-0.20128022271041043,22.151906038418257,1179.3825834832705,tir,0.7878766449600766,karbon,-0.8877078131243034,-0.44437976810751995,0.5383948047494276,,1.1813858606660856,-0.4409062928801479,1.1813858606660856,-0.30774104404020547,22.151906038418257,,0.07966198765959587,0.8161778074859429,2.2842246749713286,-0.7611703957685475,0.060683994495618725,-6.437424922056957,0.7560122357469194,0.7032515317353114,-1.3060138929464058,-0.8736855516996522,1.041445727232177,-6.7101736019045015,459.6254967008009
6770,0.18546250968555822,0.1454481836313283,0.34408220192345806,0.34408220192345806,-0.2225231073846421,0.942104217703019,1.450452498019211,0.449059565268353,-0.3145629643691006,0.4868164041473,8.164147129435092,0.18835540309183496,0.15001269818320595,satik cyst,-0.8945897916278989,-0.12071592159872896,8.164147129435092,523.3946546892714,-0.8016293774230951,19.733251354140403,523.3946546892714,tir,-0.747426873235427,silikon,-0.42579507888138557,-1.3772480102966862,0.8025016569853647,-0.7271245059912368,-0.6899626047798596,,,-0.16207440679204732,19.733251354140403,0.4085281114994729,0.6075003503210886,,-0.35415450800484594,-0.041298810505884215,-1.3943790763682253,-3.1313251034091394,0.20357730678896435,-0.3614906756221884,-0.44935241501911805,,-0.7271245059912368,10.549816901570203,382.86370016630394
6771,0.9760138232792136,,0.5673122196289035,0.5673122196289035,0.9305151572794222,0.521296047654139,0.36810138544700505,0.3118638579168832,,0.7969694649971076,3.5656278370136376,0.6775422674589532,-0.6004920852258537,sfer,-0.15129922023252232,0.021332982099192876,3.5656278370136376,300.26085948861055,-0.524662407066803,70.90462617224327,300.26085948861055,tir,-1.3957892021924851,kristal,0.017206578314218315,0.5913492417584003,1.2960630617813962,0.6958960720164112,-0.19533308983322883,0.4936548476431509,-0.19533308983322883,-0.19539035117702397,,,0.7729214818761151,0.5190322801295487,-0.7239903317426091,,-0.4537155775039246,-6.783620121239371,0.39170345174648324,-1.1071568168024517,2.359452622486324,-0.18698165422505678,0.6958960720164112,-5.966412891852443,420.6750948675621
6772,0.010220419559503702,-0.4684420692904699,0.5834339377276563,0.5834339377276563,0.4006416383398367,0.5453265604316243,0.45635597313269627,0.5414553074331415,0.5344130120615395,0.08752106076801214,8.995538071449388,0.8283999133054485,-0.3479081510928154,,-0.6831825951569096,-0.42998009962869993,8.995538071449388,540.9659522821341,-0.2632928882817619,74.11640027372566,540.9659522821341,vel,1.3152063529916116,kristal,-0.7880762539036712,1.0019380934439897,0.24071378303126528,-0.31350166136358704,0.4678798459748931,1.694753458169732,0.4678798459748931,0.4304832688404,74.11640027372566,0.7266082636559342,0.17003520936550387,0.6321473499908564,0.036994204538343865,1.593829183247197,-0.10210305889143893,-2.0009289833781607,0.19263212475594604,1.4840373211147717,0.03755307666056291,-0.4119534357216116,-0.31350166136358704,12.940523834634648,
6773,0.7730311198245525,-0.24237058043011067,0.2202638084941705,0.2202638084941705,-0.8084610870666614,0.3713276427789647,-0.7082315592955188,0.5803684076125906,-0.010417316941541716,0.795999651476453,9.49896045038857,0.7270062529614442,0.20371571529342636,corrutir,0.4574504871172317,-0.16266252242649382,9.49896045038857,662.8375322289876,0.07293616355234234,14.808246531174019,662.8375322289876,vel,-1.4592111237593635,karbon,0.3555636891734328,0.635079401337034,0.019112327189604966,0.7339049655533565,0.08430258037180671,,0.08430258037180671,-1.5816943307075932,14.808246531174019,0.31727019312305627,0.02874812681446226,0.8439691285274717,-0.5942601129721536,0.8117034384335359,-0.23638586951837476,2.560089500067467,0.10243127706745817,0.7931090650059864,-0.3713029086602225,-0.5161047264366978,0.7339049655533565,2.184203413231682,732.9601273734089
6774,0.4381223470808632,1.3097571658740361,0.6502969740735076,0.6502969740735076,1.406232359262553,0.3114157538811587,,0.4575454073734121,1.603705941001147,0.6740265027119869,4.2900572966223285,0.5971507044831473,-0.03662587678209795,sfer,1.0135261350909857,-1.1384014741747581,4.2900572966223285,618.7493138387323,-0.6045800876541457,87.85307492071558,618.7493138387323,kiv,-0.34418905182977283,karbon,0.44230215613534063,,-0.8566126435500113,0.7683342739466112,1.9035312591114706,0.8638420936387817,1.9035312591114706,-0.12523471471530392,87.85307492071558,0.3407634893488872,0.4678142961809717,0.5142714954425511,0.5821669967373478,2.076757405738996,1.3879655839733676,-7.688493492672853,0.475883010873562,0.8852366136499785,-0.6328075992221822,-2.4504391872902325,0.7683342739466112,-6.342377602357659,238.37104503187447
6775,0.025408386683755002,-1.5971323825180783,0.6410109478083547,0.6410109478083547,-0.14284371351857422,0.4840056377270855,0.1861531979009996,0.5764383577751697,0.5056766130605233,-0.7403278576183384,8.536069388817507,0.3638904307529158,0.7050140165623693,satik cyst,2.110401527381368,-0.47384146625236184,8.536069388817507,572.7098685726897,-1.473540800207657,16.591672834450932,572.7098685726897,velskin,-0.6538936858088903,,0.8402505800141412,-0.010017205285494707,1.678378623124848,-0.07851484073107712,0.4627683845986864,,0.4627683845986864,-0.7439147434574179,16.591672834450932,0.3325951257071035,0.4926966781779305,0.6514586142909485,0.31893807836587346,0.38202468352898095,0.577340598408227,-1.5908345081188793,1.1154170137682857,-0.7131693643487408,-0.7058400265834164,-0.5473641844917262,-0.07851484073107712,9.572024957130692,627.8048803906329
6776,0.8194956853860523,-0.5379785288219551,0.08355433751068975,0.08355433751068975,-0.9902844268739047,0.5727702766869458,,0.8403481775885081,-0.20840866360967963,0.25712594765620395,1.19128966437287,0.5877984493716848,-0.556200277985486,black corru,0.4664445968402613,0.02558048431810578,1.19128966437287,389.2705251298894,-1.0804073292785017,51.493334991325945,389.2705251298894,qou,0.07904780215027922,tonga,,-0.28815603051111766,-0.42369071691067595,0.0234759226792578,-0.27878675494409666,-1.1774165052492886,-0.27878675494409666,-0.9915270411046322,51.493334991325945,0.0174982139873886,0.04900464497127355,0.057002387551933986,0.18301292831148205,1.8518782282456454,-0.1636290381793103,,-0.05260826918941345,-0.48915617518421617,-0.17328670042149993,0.22682550690634604,0.0234759226792578,-5.951038158831888,212.52088012927618
6777,0.12887972191064923,-0.03468488738678118,,0.04600264202175275,-0.32379662952912225,0.07586332810866392,,0.3287516102875082,-0.10957784695021111,0.4404002532605912,,,0.8905643127000947,satik cyst,0.23421473253652075,0.2908778884005757,1.4072880231897014,315.2832425872262,-1.344450511034277,1.4393488629755868,315.2832425872262,vel,1.5505004928140769,kristal,-0.03893449185206353,-0.998354040738791,-1.0041407667520679,-0.2954254579224538,,-0.9186519464841982,,-0.21398884422550896,1.4393488629755868,0.6334008543167258,0.24014561877819307,0.980032575285477,0.9843223984765838,0.8909028577506375,-0.6605976581482956,-3.064744402539617,0.5223760574274163,-0.7677975651041284,-0.8629477765784187,0.3470687830706407,-0.2954254579224538,,409.7413954598647
6778,0.856916672210255,0.24266406426743198,0.008337630546980668,0.008337630546980668,-0.19272985482341548,0.2894481437223019,-2.5051868785944102,0.010990831085868513,0.016783760813115153,0.34124902585079736,1.1289505469585817,0.004095386643962362,0.98877464635663,corro,0.26095822808216884,0.23470281795426473,1.1289505469585817,1020.4423694683315,-0.8183968204981,24.54555456108264,1020.4423694683315,tir,-0.2209434127406658,,1.527116504980615,-1.461426578339549,1.9497695026454451,1.0221186544470673,0.3954558576851369,-1.7109633757688054,0.3954558576851369,0.5754768661367434,24.54555456108264,0.09943899872687922,0.025727363777334755,0.6821703724324599,0.00145573728140547,,-1.1539653980425606,-4.930985268633734,0.6225473302644343,0.18471788896420605,0.2657392259685663,-0.7413832255758844,1.0221186544470673,-6.548884754778027,557.4256641522022
6779,0.310067449991165,-0.21970202778020648,0.4106412121127878,0.4106412121127878,0.6437340011921098,0.2439652169250206,0.6521678851156861,0.6929979722262877,,0.41205745654076875,10.763857052217986,0.009157129537635589,-0.6288939426266122,corroyi,-0.4495544578930997,-0.2637332129016936,,1425.1329508287895,1.1348883028630072,4.668849393279462,1425.1329508287895,tir,-1.3873320775144522,silikon,-0.8614127291863422,-0.4274390033961706,-0.09444729719415845,,0.8885046883922311,0.040920315897202436,0.8885046883922311,0.5922331763052449,,0.26285629980234004,0.24652014986314363,0.5322654972137216,,-1.0056899162683708,-0.1350446018627742,-0.8092402484763697,0.6920567791009831,-1.551758275835169,0.801639716903692,,1.1708051446555339,10.085829280433208,649.7298349419127
6780,0.18489431268417866,-0.5955798364889939,0.15777769334881364,0.15777769334881364,-0.9710710813259116,0.39111011596888157,1.9204617359925764,0.1379507777499266,-0.17444798834652445,0.5059796630750879,8.390625237018742,0.32793276898083557,,corro,-0.12643530987948717,-1.6299640121969117,8.390625237018742,639.6913573304104,,82.31875450067683,,vel,-1.7160281827668873,karbon,1.2105429797950298,2.8062429400351396,-0.5604239725005945,0.3253200241287766,,-2.130575759573479,-0.9933072552411703,1.0794158516309824,82.31875450067683,,0.8568368287648891,0.48369329111319537,0.6484011348403241,-0.9879900579855241,0.7403536719936014,4.8977129656535645,0.35587918784476225,0.4772601096479505,0.3762638605367745,-0.07772647739837843,0.3253200241287766,,518.2981917175986
6781,0.6906798621824968,0.9355651508412061,0.7270927292242361,0.7270927292242361,-0.5834605649749118,0.5540098543941463,-1.5518562236199167,0.9240901299302697,-1.5565635627077061,0.3784460262201841,10.928587751846297,0.2092074824188761,-0.6722368302857589,corro,-0.6913327725360816,-0.3192701869197372,10.928587751846297,1704.8474151802413,-1.7760485451267083,79.4950932824677,1704.8474151802413,,1.2448855777355154,kristal,0.20366789515506495,-2.17436744544711,-2.059650060768275,-1.5392320801800832,-2.764378391533595,0.3324973885616917,-2.764378391533595,-1.2159424583578533,79.4950932824677,0.6673503789712827,0.8971277916691947,0.8238164771672455,-0.0885082005203403,,0.6202751621368114,5.594468676738437,-0.20838993450944276,-1.713307612549941,0.43490318155173435,2.9014567806285334,-1.5392320801800832,1.1254354541145033,311.673538276521
6782,0.5398610158178601,-0.9492549611545277,,0.7580762522812572,0.5923147874212866,0.4254089074378755,-0.7235598552792752,0.4769807337245646,-0.07236369064828631,-0.10737473203204884,,0.7236652230155705,1.121409861039347,sfer,1.156881521821782,-0.12086848282966611,6.794862993055433,,0.1730489118834158,20.433142332715747,997.5898343519387,vel,0.3609418050297222,karbon,2.317547475016053,-0.08361425958782995,-2.357626491574862,-0.5335161678013433,-0.29638975438433734,-1.5766564675780272,-0.29638975438433734,-0.3607809348233835,20.433142332715747,0.8655190712117034,0.34162931847618827,0.766845920706617,-0.11460882108558401,0.6003078950094326,,-1.9611306983455798,0.8288835658582311,,-0.16468372670100473,0.46112780247416857,-0.5335161678013433,,289.40871698998785
6783,0.8016374547923306,-0.5379326978344163,0.3082611189026917,0.3082611189026917,2.0999750563355315,0.6518683454464771,0.4744914042994505,0.20748967428035114,1.497994226269383,0.08664555870097837,9.595949565705794,0.274731710062316,,corro,1.44343821602332,-0.8475895786395979,9.595949565705794,1649.7241291541798,,83.92088146288911,1649.7241291541798,kiv,-1.0829878060460558,,1.5316776885109449,1.0950030416356418,1.1237290287137258,-1.2203674285307624,1.407996720255829,1.7527727965923474,1.407996720255829,1.3998588119050024,,0.4891254428623719,,0.5422567499970748,1.8846732238964359,1.8277672238866995,-0.0907611867544749,-7.702244430250461,-0.08641984387137638,0.6165827363632107,,-0.9003867489796985,-1.2203674285307624,-6.075575836380414,263.8039624203395
6784,0.17479187617295588,-0.004047134628894774,0.16071941009932833,0.16071941009932833,0.565486905376682,0.16680882649034567,-1.1325235455223994,0.2662250253265598,-0.5941647033817223,0.4822957635159137,9.36637272214923,0.36381139898902737,-0.03100507753329966,corro,-0.6582499454051637,-0.40795064477376136,9.36637272214923,1418.1685739450236,-0.6050648446626066,46.41958666449473,,kiv,-0.2596717345272718,tonga,0.005558256128654987,-1.069818700199837,0.7402730998036129,1.2910881337286466,-0.735413377268931,0.3146059939557847,-0.735413377268931,0.989725480741958,46.41958666449473,0.25942913742305196,0.5620643842375914,0.49957394292842416,-0.9427522531632017,1.886787920416195,-0.33021941698920393,1.8707022709945598,0.48487473918026214,,0.9034636089589783,-0.24073574848510584,1.2910881337286466,1.7800274071326607,254.531476207697
6785,0.09713636500801226,-0.21663077628433813,0.23238554459665373,0.23238554459665373,-1.2979580279650533,0.12582079261850354,0.17315311637088462,0.5427264175277468,-0.09179064910460007,0.9429668614279042,10.352918042080876,0.1263336882555266,-0.09956381950585388,corro,-0.1709529167941048,0.29266093161164886,10.352918042080876,852.65783272959,,3.645290771903764,852.65783272959,jut,-2.2261125979186036,silikon,-0.9125507468346065,-1.6388263754501962,0.9022093366037292,-0.6585025128918868,-0.14580035708272415,-0.8485027705875892,-0.14580035708272415,-1.3511475299252413,3.645290771903764,0.14152628805663925,0.15118395528173956,,-0.09883360815337641,-1.0547080893992236,2.4393755556898133,,-0.008180617514521513,0.1565320460715779,-0.2629089546697124,0.5853134601807499,-0.6585025128918868,,574.4929130118171
6786,0.6365628868806181,-1.0693208935582057,0.821466621932688,0.821466621932688,0.1360492341914411,0.004407640169303173,-1.245068253983848,0.9360045979237446,-0.2432174374247471,0.10154096541796372,6.7600016649156895,0.2688217692769719,1.1927684292415393,corrutir,-0.9119308642910056,-2.171159358257084,6.7600016649156895,1280.5232400135376,1.5799695288631452,45.45297772847713,1280.5232400135376,kiv,-1.6595462360215245,,0.8719633817672413,0.15632790152015802,0.8865864458583084,0.8224336462939188,-1.2423867660709154,-0.7016949249366585,-1.2423867660709154,1.1098897031566572,45.45297772847713,0.2973010019900103,0.6140724604969813,0.0963197538204209,0.26996752004911895,0.8072736916204404,-0.8799699395302623,-2.8665852877159823,0.8991771899600861,-0.19212026691025066,0.14559750682566203,-0.36836536597435376,0.8224336462939188,9.658818815511369,700.2411204594299
6787,0.12447814834962379,0.3513804923172097,0.5293828846216874,0.5293828846216874,-1.8225381642853706,0.9514211496331918,1.3238150278805987,0.6746079650764591,-0.6455767352303593,0.6724064380264859,3.138202699171435,0.7154282606674792,0.12180810025739684,corro,-2.436947840189063,-0.8828722618387767,3.138202699171435,524.9066331300711,1.8538822503993788,13.386830073231836,524.9066331300711,qou,0.3278787676628525,karbon,-0.8507088787477458,-0.41786155983814505,-0.1010682683017704,0.2412504983320115,-1.3087020679896546,-0.4330579544189614,-1.3087020679896546,-0.7755451389374092,13.386830073231836,0.5056165585461817,0.555633573891019,0.7284930202683355,-0.3933262462342845,0.09379184714716604,-0.04035434912393446,4.69411123207748,0.3760185027355026,0.8168563454026744,,0.5535391036574132,0.2412504983320115,1.570019778635527,594.2738936091064
6788,0.39414062592197996,-1.0914422660094818,0.6358060637127668,0.6358060637127668,0.33523357337308185,0.5545170275288035,1.5950362643755869,0.6059011369427479,,-0.7287781577376556,8.882303018238733,0.33164158910790653,-0.27072552828170093,corro,0.9256253523991061,-1.7653983847231214,8.882303018238733,517.3976825149568,-0.021597212876806778,49.79050778710317,,tir,1.1434083236657224,,-0.5898892793661827,-0.11916238086960743,-1.2844826802896632,0.6203103464857483,,,-1.936331111524884,0.47012118945490095,49.79050778710317,0.7140329198491734,0.8910177544234777,0.14437427840300276,0.5137781078107009,1.0603291596052729,-0.05252510169935318,6.915648884513542,-0.3950273075321693,-1.2604424778207515,-0.6265133315848681,0.4809884738613564,0.6203103464857483,,294.2901131248513
6789,0.26855410620967946,0.6559556222187976,0.2861808707979073,0.2861808707979073,-1.729762381941846,0.3120919159070821,0.6947389740228169,0.8270098816469236,-0.3544669423879014,-0.6240846184595452,2.989168137372247,0.034363029216861074,0.06129730733059351,satik cyst,0.06299778557854581,1.0470400173606564,2.989168137372247,1211.712394754292,-0.4143797657075555,10.572456043113487,,tir,-0.07090810708075847,kristal,-0.8344338396149155,-0.8045426146940825,-2.1574838291873797,-0.07417766015743976,0.005365803087667598,-1.7097678073296625,,1.67818537889891,10.572456043113487,0.2846299119393191,0.44605722566444095,0.6875449055283308,0.6549797939138383,0.9470805898648033,0.07390822502946168,-6.743059729635318,-0.4718852507986261,0.23929011478035628,-1.6095977114093156,0.49731140843200106,-0.07417766015743976,-6.742974544537847,
6790,0.9088847502010866,0.198445411272256,0.5379147001977388,0.5379147001977388,0.8642243463199766,0.6904356945448868,-1.3086463444464396,0.9632044821977501,-0.21760756102624904,0.4792881268245347,3.179983043884346,0.7675834675428291,0.005271086982324216,black corru,1.5355775067363775,0.2781288826969751,3.179983043884346,163.85397208654754,-0.13835847914878147,95.66755370794907,163.85397208654754,jut,-0.7515870728910815,kristal,-0.18950289092308967,-2.0330646967734682,1.207796582145901,0.19880150420759912,-0.12078610605939372,1.9726261021944995,-0.12078610605939372,,95.66755370794907,0.6049954241370428,0.929098860691917,0.9562446552387966,-0.9676518329113183,1.8835929461516616,-1.8293457227780139,-6.079374091901528,0.5208319437177826,0.03215631721073678,0.935103735458205,0.12010380977105495,0.19880150420759912,-6.767105165398683,216.27075226540987
6791,0.399239387088294,-0.24907307234057519,,0.20393024644219082,0.08002597353965495,0.28843433709959787,-0.47685770100133384,0.23384689713070794,1.20185731978247,,8.32051760845694,0.3350217668447013,0.3130402893665291,corro,0.618408673849299,-0.07825389890802259,8.32051760845694,454.8099717546089,0.8604403326209877,13.926974029680416,454.8099717546089,vel,0.32742356113735543,,-0.8301583155885698,0.6636887249567045,-1.4345679451617936,1.406123821147698,2.023935844981687,-1.5530134582479351,2.023935844981687,-0.1660617666229402,13.926974029680416,0.7417682574296691,0.21395443020238347,0.9701388336782147,0.6946941080035006,,-0.19655168210386603,-2.3240220862228362,-0.00644667210590831,-0.4163968250787327,-0.5248496518491927,-2.405243798029645,1.406123821147698,,612.3817918813966
6792,0.2132042123025979,-1.6036343063641172,,0.8831212225507421,-0.9621950683956308,0.38383038220409693,-1.0116855856386497,0.4566619632298221,-0.23834683941365828,0.22010347416243148,,0.6322554492454748,-0.5730747466055985,black corru,0.4093781165055044,0.06260191728059039,8.765474537321833,1295.434207387413,-0.6067008207034125,1.7654315578186086,1295.434207387413,kiv,1.7425782198422495,kristal,0.2559312815353414,0.3984492014953867,0.8674159221119218,-0.7176500592908288,-0.4860580324654609,0.44678330745803546,-0.4860580324654609,-0.1788120904611164,1.7654315578186086,0.04466687082709153,0.46775775592909197,0.005667626336348652,-0.25123854410348917,1.8350908948680973,0.1983058328316619,-2.056323296257859,-0.08342233529168794,-1.2139071673619635,0.6623669729659325,0.7913192715326589,-0.7176500592908288,8.74807317779183,392.8801777514323
6793,0.40641653657401866,-0.4513028643436646,0.9522217856975946,0.9522217856975946,0.4943839338212423,0.7663472131046524,0.7603204390432603,,-1.2326822949460032,0.6415037895713396,1.424222982068917,0.9325667087059609,0.30408833474856645,black corru,,1.4154270371533628,,1079.3313710305779,-0.5996399948212037,78.06317174255571,1079.3313710305779,jut,-0.8221656066894069,silikon,0.10832136935408905,-1.2876052836530612,0.8515910458931973,-1.591706123059379,-1.437273934728334,0.41195299906180954,-1.437273934728334,1.4194556807978391,78.06317174255571,0.12611532237541057,,0.6831142857230466,-0.9004484613780268,0.09819018471910312,-0.053488454604484065,-2.5287280125198524,0.40652054934686294,-0.9096804393124754,-0.7538176544183338,2.6136700954752436,-1.591706123059379,8.300657234993855,445.4096199000398
6794,0.3394422057373845,-0.6269406355510714,,0.7756546353260334,0.7422990315817904,0.8666569240289065,-0.8318940799619996,0.15226013011187667,-0.4065220753171153,-0.34473126412178856,3.88149489033375,0.07467943281670963,0.4919618960816709,sfer,-0.4728173955540838,0.2723312432072287,3.88149489033375,1516.3423170397746,-1.298192015053023,44.79424171771643,1516.3423170397746,,1.4030334275268657,tonga,0.7040886174451313,1.6624987657836672,-0.40616226348356327,-0.02246018171340125,-0.44813554274745826,0.8123211911459796,-0.44813554274745826,1.0901206211775125,44.79424171771643,0.044858336185385816,0.29240449356051346,0.31930032032675715,1.7949786361446092,0.3533052546392094,-0.5744816466944882,6.925027408445807,,-0.3165210140036845,-0.6736407179234928,0.4978002049362547,-0.02246018171340125,2.93370125675317,
6795,0.4425348527495212,0.7221026902889364,0.5893347490979636,0.5893347490979636,0.2721827601213178,0.45388257059252235,-1.0156943512541543,0.333858313491348,0.15958740176484554,0.5033013366699488,8.40752397028573,0.03939775082593533,0.17253445348086893,sfer,-0.7205035308089713,-1.6103791496063182,8.40752397028573,456.5715412370088,0.592544415281761,22.60428577929241,456.5715412370088,kiv,,,0.37006045856930575,-0.5493348712165133,-0.3259587802352457,-0.14386365569382858,-0.6225297536210131,0.2381188094639773,-0.6225297536210131,1.0730927811922903,22.60428577929241,0.11819061679869913,0.8901440252287399,0.7593474973282719,,-0.05015195324482766,0.7326291215100836,-2.258254429816091,0.3115953537233547,,-1.4759909619469884,-0.13171320508604525,-0.14386365569382858,9.380342043659113,325.55952972672225
6796,0.06680177637257734,1.2445196408283483,0.31568076650295007,0.31568076650295007,-0.7819893806770777,0.834330648224789,-0.5334852601458465,0.5176545804485051,0.469106736784449,-0.39182426261874426,1.6023849977798035,0.017657562052106224,0.3239335482736603,corro,1.3000722629887689,0.05580502491584216,1.6023849977798035,663.0648824605017,2.449514988706945,64.65375739730736,663.0648824605017,qou,,kristal,0.8976988434940109,0.8735138543111313,0.7924086272983223,-0.17256383041092832,0.6552845617303322,-0.2991129791418127,0.6552845617303322,0.07552414695379277,64.65375739730736,0.5182229412581714,0.9985495128765286,0.97897017413532,1.1309953831898665,1.0147038519035083,0.10418609336157737,4.4117266303086815,-0.3547474502563467,-0.8227888997170775,0.17418088196226977,-0.421779902866479,-0.17256383041092832,1.3573032060952763,367.4822034705688
6797,0.230722368114472,0.5183934359349928,0.005096780814540902,0.005096780814540902,-0.5817689985242191,0.9278429666942624,-0.11529326133187426,0.2712532003070369,,-0.09324749661944566,6.245088434188984,0.6846674977925478,-0.5378842976612168,corro,,1.6916006368002385,6.245088434188984,,0.09656550128212903,5.697342689982731,190.24292327799205,tir,0.2828080097919185,,0.7396850653917444,0.3556223962201128,0.49881853908447266,-1.496326907671126,-0.8972254066548646,0.916243010066837,-0.8972254066548646,,5.697342689982731,0.2736161310782729,0.5441257881298442,0.09734161336537517,-0.9039635727504248,1.6844934289452096,-1.9451778684181644,-7.094263947175062,-0.2895022191596713,-2.4364715602741946,1.4734754137095847,2.246527654804699,-1.496326907671126,-6.9725843159875,389.0191776370974
6798,0.3660923833572072,-1.1336903232090763,0.8698595487071684,,0.1438134947846858,0.5106687579575284,,0.9076077334154367,,-0.8978020552803477,9.676355782278685,0.5034949643932126,-0.2284776786311094,,1.5132686597753133,-0.6900173680848196,9.676355782278685,1102.6794347845698,-0.19673632601517296,84.62586121909482,1102.6794347845698,tir,-0.7526280201855224,,0.5619512429440086,0.5965683844979598,0.5466373904244318,-0.17688485536259996,0.15121894763355315,-1.3198308787034032,0.15121894763355315,1.647322622952221,84.62586121909482,0.13874249559457974,,0.7096750948794159,-0.12488216052564036,-0.04805267476833905,0.232177175965786,2.4612946408659124,,,0.4763499213004044,,-0.17688485536259996,1.602646376297852,
6799,0.10862659262540131,,0.8967836940126095,0.8967836940126095,1.5131387896270692,0.09182800958495085,-1.7490541007977642,0.4165457233451677,-0.23993317066802217,0.2786077349209135,10.842170145647735,0.2982325275453267,0.43634476873445566,sfer,,0.4112473384739498,10.842170145647735,1622.6321150803271,0.7718390806078217,16.713836177825627,1622.6321150803271,tir,-1.357740079407646,,-1.4700765100363902,0.37427353030167887,-0.10469052575557684,-0.7166454756663043,-0.31167298119460196,0.7813209257650188,-0.31167298119460196,-1.3138545284937562,16.713836177825627,0.40957158019735407,0.2384932756895768,0.3583787296697961,1.1506423791816984,-0.0389140870152859,1.0126965293431014,6.439465853545091,0.08702419711983543,-1.043436506214844,-0.9398581521013197,0.8029258413350316,-0.7166454756663043,0.32770179510362674,165.9743760006421
6800,0.7378952338905747,-0.8894499156851452,0.043888602557329404,0.043888602557329404,0.8000694341029174,0.8386393329548034,0.9289057027285864,0.47506417130616907,0.2757392487592953,-0.6100240412571214,2.2701894027906713,0.5186223266828609,-0.08409296199729434,corroyi,1.0475965509672953,1.1627658594740309,2.2701894027906713,130.64833987514868,1.0006779184606405,,130.64833987514868,vel,0.11374847140842369,,0.73932219832508,-0.9097186652375776,-0.056119756371865635,-0.4647627536978413,0.8670504858586919,0.6164597657914689,0.8670504858586919,-2.2183856002073927,,0.7023525988811561,,0.28783518158110843,-1.2070819201020713,1.0980996165782124,-0.9732870952621191,-8.433640707956597,,-1.2244182657759262,0.17298079538240896,,-0.4647627536978413,-5.8889453394169005,
6801,0.806227967658452,-2.103718674535129,0.9485602571175489,0.9485602571175489,-0.42676282883856803,0.5104334096336078,0.512583152688558,0.8653943029177168,-0.730254188974904,-0.6757171285776578,10.220773011229436,0.3151078070776241,0.6913611809324219,sfer,-0.17603271657546238,0.23255755337967,10.220773011229436,1551.5856921693114,-0.3808686952029419,51.02309900809687,1551.5856921693114,tir,0.7938859778642814,karbon,0.31139535741201874,0.5058266280123173,0.8872466229916508,,-1.1769462964418542,0.2595663033195706,-1.1769462964418542,-1.0761699254179062,51.02309900809687,0.2596518961951846,0.413717288546964,0.7305977036504672,-0.7751271718494798,,0.05966189369697816,-2.617336613444167,0.897441178837028,-0.02028933399984934,-1.814308121389617,1.5846622061939455,-1.0193720702728575,10.12638674741966,217.7081867276607
6802,0.9361693676235452,-0.09552771863880459,,0.14185844505568157,-0.6523279873019072,0.9655681554328382,-0.2995114433888059,0.41915606340867373,,-0.8398659059908731,5.8325102381737555,0.3012114830433228,0.7347172678853453,corrutir vel,0.8045336605514185,0.6841702113792624,5.8325102381737555,768.2829207911934,,50.18541446434782,,kiv,-0.2840396080577002,kristal,0.2962118505899476,-0.14291266986601486,0.05990643327346637,,-0.17609211371194333,1.517160091304641,-0.17609211371194333,1.656155448457623,50.18541446434782,0.5710017707198732,0.3711621608537956,0.5200987298764853,0.39294713651125446,0.25918766483346356,0.35044739680340786,-4.0053564362174,,-0.03177871027404871,-1.7858861159738473,,0.14251507032646865,8.09607396168853,511.8697397139407
6803,0.9365158107687055,0.36425031919221307,0.06542538691727184,0.06542538691727184,-0.3553326830312902,0.4533584271380181,1.2394297942401529,0.09210143423418815,-0.009906526468321866,-0.6007591738961747,4.9916588422017165,0.033561828724468,0.19439877391611388,corruskivi,-1.4349343834406973,-0.5644001297768142,4.9916588422017165,776.3632810138519,-0.2471148489187974,70.7922460091281,776.3632810138519,tir,0.9154857993407285,,-0.12680157166322228,0.5853879960330153,,3.7091787981825073,0.6174769312911179,-0.1675726170480577,0.6174769312911179,-0.2666825972091277,70.7922460091281,0.6307700114937865,0.19930979251827785,0.5589092826485714,-0.3874375120503734,0.8317275055505549,1.3252978342221797,-3.3906313282797456,-0.4652175156152425,0.3332272631467089,2.3764091927591937,-2.650462899774517,3.7091787981825073,9.104595927404757,289.9502865458535
